District,Year,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),MIN_TEMP,MAX_TEMP,AVG_TEMP,HUMIDITY,PRECIPITATION,WIND_SPEED
 Aurangabad,2001 - 2002,"29,500.00","34,900.00",1.18,18.294,38.188,27.92,12.59,1.098,4.008
 Aurangabad,2002 - 2003,"33,400.00","40,500.00",1.21,18.888,39.266,28.882,11.878,0.744,3.854
 Aurangabad,2003 - 2004,"31,200.00","40,100.00",1.29,18.226,38.296,28.43,11.894,0.698,3.994
 Aurangabad,2004 - 2005,"36,400.00","47,200.00",1.3,18.322,38.146,27.862,12.532,1.172,3.84
 Aurangabad,2005 - 2006,"40,900.00","67,600.00",1.65,17.704,36.72,27.052,12.552,1.058,3.794
 Aurangabad,2006 - 2007,"60,700.00","1,21,900.00",2.01,18.182,36.8,27.332,13.272,1.794,3.564
 Aurangabad,2007 - 2008,"49,200.00","1,07,600.00",2.19,17.824,38.382,28.018,12.078,0.346,3.794
 Aurangabad,2008 - 2009,"44,500.00","78,100.00",1.76,17.922,37.674,28.016,12.556,1.488,3.734
 Aurangabad,2009 - 2010,"46,200.00","88,000.00",1.9,18.27,38.15,28.122,12.632,1.612,3.702
 Aurangabad,2010 - 2011,"75,300.00","1,58,400.00",2.1,18.814,37.526,28.36,13.422,1.742,3.982
 Aurangabad,2011 - 2012,"39,900.00","74,200.00",1.86,18.196,38.464,28.208,11.878,0.618,3.852
 Aurangabad,2012 - 2013,"24,300.00","21,500.00",0.88,17.662,37.788,28.048,12.048,0.842,3.824
 Aurangabad,2013 - 2014,"35,400.00","54,200.00",1.53,17.744,37.182,27.496,12.534,0.728,4.022
 Aurangabad,2014 - 2015,"35,400.00","33,900.00",0.96,17.53,38.178,27.708,12.59,1.35,3.512
 Aurangabad,2015 - 2016,"32,200.00","33,300.00",1.03,18.13,39.008,28.422,12.768,1.344,3.902
 Aurangabad,2016 - 2017,"64,500.00","1,35,400.00",2.1,18.182,38.82,28.072,12.038,0.756,3.936
 Aurangabad,2017 - 2018,"69,900.00","1,15,000.00",1.65,17.802,38.256,28.026,11.742,0.34,3.742
 Aurangabad,2018 - 2019,"28,880.00","37,300.00",1.29,18.312,38.712,28.61,12.032,0.69,3.636
 Aurangabad,2019 - 2020,"32,760.00","69,221.00",2.11,18.47,37.662,28.162,12.732,0.376,3.922
 Aurangabad,2020 - 2021,"47,569.98","88,209.42",1.85,18.158,36.884,27.77,13.294,1.514,3.758
 Aurangabad,2021 - 2022,"47,569.97","89,950.06",1.89,18.202,36.904,27.548,13.66,1.646,3.632
 Aurangabad,2022 - 2023,"44,924.32","70,616.54",1.57,18.39,37.72,28.024,13.304,1.264,3.654
Beed,1999 - 2000,"38,700.00","47,500.00",1.23,17.128,39.032,27.842,10.386,0.448,3.62
Beed,2000 - 2001,"43,000.00","47,100.00",1.1,17.522,38.602,27.712,10.056,0.424,3.792
Beed,2001 - 2002,"38,200.00","37,100.00",0.97,17.886,38.05,27.706,11.102,0.342,3.72
Beed,2002 - 2003,"30,900.00","29,700.00",0.96,18.226,39.128,28.41,10.312,0.61,3.706
Beed,2003 - 2004,"26,200.00","13,800.00",0.53,18.004,38.124,28.24,10.378,0.354,3.712
Beed,2004 - 2005,"31,900.00","28,000.00",0.88,17.662,37.938,27.31,11.066,1.262,3.748
Beed,2005 - 2006,"42,700.00","45,000.00",1.05,17.006,36.502,26.562,11.48,1.044,3.176
Beed,2006 - 2007,"52,400.00","66,900.00",1.28,17.794,36.91,27.072,11.884,1.628,3.444
Beed,2007 - 2008,"61,800.00","89,700.00",1.45,17.51,38.114,27.762,11.164,0.794,3.572
Beed,2008 - 2009,"65,200.00","80,300.00",1.23,17.208,37.192,27.278,11.592,1.76,3.774
Beed,2009 - 2010,"67,000.00","91,900.00",1.37,17.876,37.894,28.026,11.518,1.128,3.578
Beed,2010 - 2011,"63,600.00","82,500.00",1.3,18.424,37.638,28.366,11.914,1.134,3.544
Beed,2011 - 2012,"39,800.00","52,800.00",1.33,18.08,38.382,28.134,10.496,0.508,3.724
Beed,2012 - 2013,"27,700.00","27,000.00",0.97,17.53,38.26,28.316,10.996,1.1,3.584
Beed,2013 - 2014,"57,800.00","57,100.00",0.99,17.506,37.132,27.368,10.982,0.796,3.766
Beed,2014 - 2015,"59,100.00","40,000.00",0.68,17.386,37.942,27.372,11.314,1.068,3.37
Beed,2015 - 2016,"48,000.00","13,200.00",0.28,17.622,39.194,28.262,11.788,0.914,3.678
Beed,2016 - 2017,"47,200.00","79,430.00",1.68,17.82,38.746,28.106,9.672,0.532,3.398
Beed,2017 - 2018,"53,900.00","57,590.00",1.07,17.518,38.414,28.092,10.386,0.312,3.212
Beed,2018 - 2019,"7,170.00","5,200.00",0.73,17.948,39.288,28.69,10.188,0.344,3.294
Beed,2019 - 2020,"20,590.00","26,625.00",1.29,18.652,38.024,28.518,11.276,0.498,3.424
