District,Year,Area (Hectare),Production (Tonnes),Yield (Tonne/Hectare),MIN_TEMP,MAX_TEMP,AVG_TEMP,HUMIDITY,PRECIPITATION,WIND_SPEED
Jalna,1999 - 2000,"12,700.00","9,60,800.00",75.65,16.767,35.399,25.366,11.589,1.769,3.708
Jalna,2000 - 2001,"16,000.00","12,41,700.00",77.61,17.007,35.02,25.566,11.417,2.725,3.444
Jalna,2001 - 2002,"12,700.00","7,97,200.00",62.77,17.173,35.46,25.74,11.963,2.48,3.625
Jalna,2002 - 2003,"16,200.00","11,22,000.00",69.26,17.524,36.171,26.154,11.704,2.319,3.711
Jalna,2003 - 2004,"7,300.00","3,39,700.00",46.53,17.409,35.417,25.906,12.572,2.569,3.711
Jalna,2004 - 2005,"4,600.00","3,56,000.00",77.39,17.054,35.171,25.74,11.937,2.103,3.69
Jalna,2005 - 2006,"10,400.00","7,23,800.00",69.6,16.983,34.505,25.305,12.714,3.77,3.664
Jalna,2006 - 2007,"17,500.00","14,48,200.00",82.75,17.449,34.128,25.282,12.952,3.131,3.563
Jalna,2007 - 2008,"25,100.00","19,01,400.00",75.75,17.163,34.519,25.279,12.418,2.639,3.532
Jalna,2008 - 2009,"20,400.00","14,52,400.00",71.2,16.709,34.789,25.553,12.603,3.542,3.403
Jalna,2009 - 2010,"18,200.00","16,93,700.00",93.06,17.733,35.819,26.272,12.341,2.468,3.576
Jalna,2010 - 2011,"19,300.00","11,92,700.00",61.8,17.759,34.187,25.705,13.465,3.618,3.431
Jalna,2011 - 2012,"18,700.00","13,06,400.00",69.86,17.325,35.162,25.643,12.199,2.251,3.704
Jalna,2012 - 2013,"12,800.00","8,02,600.00",62.7,16.572,35.362,25.721,11.781,2.334,3.689
Jalna,2013 - 2014,"13,500.00","9,72,300.00",72.02,16.83,33.559,25.072,13.149,3.399,3.739
Jalna,2014 - 2015,"21,100.00","10,07,500.00",47.75,17.119,35.696,25.903,12.265,2.081,3.695
Jalna,2015 - 2016,"26,100.00","13,34,100.00",51.11,17.287,36.019,26.266,11.926,1.577,3.579
Jalna,2016 - 2017,"16,430.00","6,11,600.00",37.22,17.271,35.416,25.712,12.119,2.693,3.574
Jalna,2017 - 2018,"23,792.00","14,17,400.00",59.57,17.163,35.216,25.738,11.933,2.24,3.423
Jalna,2018 - 2019,"37,766.00","20,01,598.00",53,17.371,35.973,26.154,11.194,1.873,3.638
Jalna,2019 - 2020,"26,471.00","14,90,170.00",56.29,17.262,34.841,25.773,13.048,2.8,3.636
Jalna,2020 - 2021,"39,093.00","30,09,886.66",76.99,17.228,33.671,25.185,14.096,3.593,3.329
Jalna,2021 - 2022,"34,434.00","20,01,481.13",58.13,17.414,33.963,25.446,13.751,3.657,3.278
Jalna,2022 - 2023,"47,227.00","37,78,160.00",80,16.617,34.055,25.076,13.255,3.748,3.348
Kolhapur,1999 - 2000,"91,900.00","91,07,900.00",99.11,16.843,33.068,24.389,12.695,4.152,3.715
Kolhapur,2000 - 2001,"89,700.00","81,58,300.00",90.95,17.091,32.985,24.282,12.677,3.893,3.627
Kolhapur,2001 - 2002,"1,01,900.00","91,96,600.00",90.25,17.404,33.049,24.464,12.684,3.052,3.9
Kolhapur,2002 - 2003,"98,400.00","84,21,000.00",85.58,17.936,34.079,24.925,12.871,3.315,3.651
Kolhapur,2003 - 2004,"86,900.00","49,18,400.00",56.6,17.93,34.169,25.246,13.092,3.069,3.595
Kolhapur,2004 - 2005,"76,300.00","65,29,400.00",85.58,17.605,33.196,24.679,12.731,3.446,3.756
Kolhapur,2005 - 2006,"94,500.00","72,29,300.00",76.5,17.012,32.758,24.238,13.298,5.727,3.77
Kolhapur,2006 - 2007,"1,06,300.00","85,73,300.00",80.65,17.535,32.405,24.299,13.461,4.989,3.842
Kolhapur,2007 - 2008,"1,13,900.00","97,42,600.00",85.54,17.212,32.862,24.395,13.567,6.116,3.667
Kolhapur,2008 - 2009,"1,02,500.00","84,61,300.00",82.55,16.838,32.989,24.285,13.246,4.3,3.651
Kolhapur,2009 - 2010,"1,12,700.00","98,10,000.00",87.05,17.923,33.046,24.832,13.665,5.105,3.633
Kolhapur,2010 - 2011,"1,39,900.00","1,25,91,000.00",90,17.815,32.505,24.651,14.435,5.772,3.5
Kolhapur,2011 - 2012,"1,46,100.00","1,28,47,200.00",87.93,17.166,32.613,24.393,13.224,4.61,3.942
Kolhapur,2012 - 2013,"1,42,000.00","1,37,39,100.00",96.75,16.844,33.72,24.655,12.847,3.839,3.681
Kolhapur,2013 - 2014,"1,35,200.00","1,35,80,200.00",100.45,17.604,32.503,24.481,13.321,4.578,3.808
Kolhapur,2014 - 2015,"1,46,300.00","1,50,31,600.00",102.75,17.106,33.666,24.634,13.581,4.636,3.67
Kolhapur,2015 - 2016,"1,45,300.00","1,30,97,700.00",90.14,17.413,34.2,25.028,13.428,3.3,3.441
Kolhapur,2016 - 2017,"1,32,631.00","1,24,99,000.00",94.24,17.173,33.764,24.438,12.871,5.686,3.58
Kolhapur,2017 - 2018,"1,43,905.00","1,47,79,000.00",102.7,17.225,33.133,24.539,13.262,4.309,3.469
Kolhapur,2018 - 2019,"1,49,280.00","1,24,91,750.00",83.68,17.179,33.111,24.632,12.783,4.472,3.544
Kolhapur,2019 - 2020,"1,40,484.00","1,13,84,118.00",81.03,17.924,32.986,24.75,13.955,8.304,3.665
Kolhapur,2020 - 2021,"1,57,752.00","1,46,99,900.74",93.18,17.419,32.095,24.386,14.621,7.387,3.448
Kolhapur,2021 - 2022,"1,78,091.00","1,71,46,726.25",96.28,17.913,31.951,24.651,14.687,6.242,3.272
Kolhapur,2022 - 2023,"1,75,560.00","1,58,17,956.00",90.1,16.976,32.746,24.161,14.129,5.344,3.365
Latur,1999 - 2000,"27,900.00","19,75,300.00",70.8,16.476,35.333,25.142,12.745,1.49,4.209
Latur,2000 - 2001,"28,900.00","20,07,200.00",69.45,16.436,33.919,24.861,13.399,2.212,3.926
Latur,2001 - 2002,"36,100.00","21,07,300.00",58.37,16.875,34.494,25.169,13.093,2.061,4.125
Latur,2002 - 2003,"31,300.00","15,40,000.00",49.2,17.24,35.779,25.585,13.311,1.681,4.127
Latur,2003 - 2004,"19,400.00","10,23,900.00",52.78,17.187,35.217,25.636,13.517,1.777,4.122
Latur,2004 - 2005,"15,500.00","8,34,400.00",53.83,16.616,34.694,25.19,13.022,1.319,4.169
Latur,2005 - 2006,"18,300.00","14,15,200.00",77.33,16.596,33.509,24.564,14.025,2.818,3.786
Latur,2006 - 2007,"45,800.00","32,23,400.00",70.38,16.759,33.777,24.562,13.757,2.055,4.022
Latur,2007 - 2008,"67,900.00","42,69,800.00",62.88,16.873,33.914,24.626,13.729,3.376,3.87
Latur,2008 - 2009,"38,400.00","20,74,600.00",54.03,16.328,33.875,24.76,13.728,2.28,3.892
Latur,2009 - 2010,"39,900.00","30,31,400.00",75.97,17.423,35.203,25.574,13.576,2.085,4.138
Latur,2010 - 2011,"33,000.00","22,63,800.00",68.6,16.898,33.751,25.216,14.373,2.67,3.809
Latur,2011 - 2012,"42,900.00","31,13,200.00",72.57,17.129,34.906,25.34,13.064,1.306,4.327
Latur,2012 - 2013,"46,400.00","30,51,100.00",65.76,16.518,35.323,25.546,12.757,1.699,4.235
Latur,2013 - 2014,"41,500.00","29,02,800.00",69.95,16.563,33.067,24.683,13.595,2.054,4.292
Latur,2014 - 2015,"46,400.00","23,54,600.00",50.75,16.904,34.892,25.23,13.42,1.977,4.107
Latur,2015 - 2016,"41,500.00","12,47,900.00",30.07,17.23,36.085,26.088,13.309,1.548,4.08
Latur,2016 - 2017,"9,000.00","5,09,300.00",56.59,17.06,35.076,25.218,12.957,1.641,3.995
Latur,2017 - 2018,"40,000.00","24,40,000.00",61,16.801,34.911,25.191,13.404,2.257,3.579
Latur,2018 - 2019,"62,300.00","37,74,134.00",60.58,17.036,35.942,25.932,12.193,1.034,4.202
Latur,2019 - 2020,"29,762.00","20,32,745.00",68.3,17.508,34.848,25.777,14.062,2.211,4.094
Latur,2020 - 2021,"30,100.00","22,75,681.57",75.6,17.388,32.997,24.873,14.873,3.287,3.75
Latur,2021 - 2022,"71,218.00","63,04,898.62",88.53,16.955,33.673,24.944,14.142,1.742,3.899
Latur,2022 - 2023,"63,158.00","55,85,798.78",88.44,16.445,34.079,24.92,14.231,2.251,3.769
Nagpur,1999 - 2000,700,"61,900.00",88.43,15.562,34.598,24.636,12.42,3.561,3.106
Nagpur,2000 - 2001,900,"71,200.00",79.11,15.799,35.304,25.155,11.412,2.658,3.013
Nagpur,2001 - 2002,900,"52,400.00",58.22,15.832,34.862,25.071,12.432,3.273,3.014
Nagpur,2002 - 2003,"1,300.00","49,000.00",37.69,16.303,35.374,25.595,12.141,3.192,3.228
Nagpur,2003 - 2004,900,"52,900.00",58.78,16.119,34.594,25.103,13.235,4.21,3.203
Nagpur,2004 - 2005,400,"29,600.00",74,15.871,35.329,25.043,12.455,2.729,3.043
Nagpur,2006 - 2007,200,"7,200.00",36,16.29,34.546,25.139,13.258,4.339,2.94
Nagpur,2007 - 2008,300,"22,900.00",76.33,16.374,34.659,25,12.72,3.559,2.976
Nagpur,2008 - 2009,200,"11,500.00",57.5,15.488,34.337,24.792,12.792,3.501,2.869
Nagpur,2009 - 2010,200,"14,100.00",70.5,16.714,35.327,25.933,12.647,3.356,2.918
Nagpur,2010 - 2011,300,"6,200.00",20.67,16.612,34.251,25.571,13.562,5.101,2.886
Nagpur,2011 - 2012,700,"48,000.00",68.57,16.067,34.506,24.843,12.783,3.252,2.915
Nagpur,2012 - 2013,300,"22,100.00",73.67,14.69,34.712,24.899,12.571,4.288,3.118
Nagpur,2013 - 2014,300,"20,000.00",66.67,15.825,33.563,24.523,13.678,5.354,3.156
Nagpur,2014 - 2015,"3,800.00","2,58,500.00",68.03,15.791,35.411,25.18,12.976,3.2,3.193
Nagpur,2015 - 2016,"4,400.00","2,96,500.00",67.39,15.839,34.937,25.332,13.174,3.809,2.968
Nagpur,2016 - 2017,"4,599.00","1,98,300.00",43.12,16.137,34.744,25.154,12.847,4.213,3.029
Nagpur,2017 - 2018,"4,268.00","2,21,900.00",51.99,16.191,35.27,25.289,12.742,3.355,2.882
Nagpur,2018 - 2019,"4,757.00","2,64,394.00",55.58,16.169,34.956,25.135,12.148,3.417,3.049
Nagpur,2019 - 2020,"3,750.00","2,12,925.00",56.78,15.576,34.358,24.977,13.286,4.373,3.199
Nagpur,2020 - 2021,"3,227.00","1,82,536.87",56.57,15.53,32.916,24.131,14.381,3.857,2.839
Nagpur,2021 - 2022,"3,526.00","3,48,897.65",98.95,15.686,34.018,24.895,13.71,3.948,2.86
Nagpur,2022 - 2023,"3,242.00","1,71,210.02",52.81,15.453,33.938,24.489,13.563,5.6,2.865
 Nanded,1999 - 2000,"14,800.00","11,27,100.00",76.16,0,0,0,0,0,0
 Nanded,2000 - 2001,"14,700.00","9,53,600.00",64.87,0,0,0,0,0,0
 Nanded,2001 - 2002,"14,700.00","9,20,000.00",62.59,0,0,0,0,0,0
 Nanded,2002 - 2003,"14,500.00","10,60,000.00",73.1,0,0,0,0,0,0
 Nanded,2003 - 2004,"14,200.00","10,07,300.00",70.94,0,0,0,0,0,0
 Nanded,2004 - 2005,"9,600.00","4,71,700.00",49.14,0,0,0,0,0,0
 Nanded,2005 - 2006,"9,900.00","6,61,200.00",66.79,0,0,0,0,0,0
 Nanded,2006 - 2007,"27,200.00","17,01,200.00",62.54,0,0,0,0,0,0
 Nanded,2007 - 2008,"33,800.00","22,98,500.00",68,0,0,0,0,0,0
 Nanded,2008 - 2009,"19,200.00","11,13,900.00",58.02,0,0,0,0,0,0
 Nanded,2009 - 2010,"12,900.00","6,21,300.00",48.16,0,0,0,0,0,0
 Nanded,2010 - 2011,"13,700.00","8,27,500.00",60.4,0,0,0,0,0,0
 Nanded,2011 - 2012,"23,900.00","17,52,000.00",73.31,0,0,0,0,0,0
 Nanded,2012 - 2013,"12,800.00","10,47,900.00",81.87,0,0,0,0,0,0
 Nanded,2013 - 2014,"12,200.00","10,20,700.00",83.66,0,0,0,0,0,0
 Nanded,2014 - 2015,"18,800.00","11,13,200.00",59.21,0,0,0,0,0,0
 Nanded,2015 - 2016,"18,800.00","5,29,500.00",28.16,0,0,0,0,0,0
 Nanded,2016 - 2017,"14,501.00","8,60,400.00",59.33,0,0,0,0,0,0
 Nanded,2017 - 2018,"23,000.00","14,95,000.00",65,0,0,0,0,0,0
 Nanded,2018 - 2019,"23,303.00","7,45,696.00",32,0,0,0,0,0,0
 Nanded,2019 - 2020,"30,000.00","19,66,125.00",65.54,0,0,0,0,0,0
 Nanded,2020 - 2021,"21,900.00","18,36,294.46",83.85,0,0,0,0,0,0
 Nanded,2021 - 2022,"38,052.00","32,21,788.46",84.67,0,0,0,0,0,0
 Nanded,2022 - 2023,"35,943.00","17,97,150.00",50,0,0,0,0,0,0
 Nandurbar,1999 - 2000,"7,500.00","4,55,600.00",60.75,0,0,0,0,0,0
 Nandurbar,2000 - 2001,"8,200.00","5,72,700.00",69.84,0,0,0,0,0,0
 Nandurbar,2001 - 2002,"5,900.00","3,56,100.00",60.36,0,0,0,0,0,0
 Nandurbar,2002 - 2003,"6,000.00","4,18,000.00",69.67,0,0,0,0,0,0
 Nandurbar,2003 - 2004,"4,000.00","2,48,100.00",62.03,0,0,0,0,0,0
 Nandurbar,2004 - 2005,"4,200.00","2,56,600.00",61.1,0,0,0,0,0,0
 Nandurbar,2005 - 2006,"5,600.00","3,56,000.00",63.57,0,0,0,0,0,0
 Nandurbar,2006 - 2007,"13,800.00","9,15,800.00",66.36,0,0,0,0,0,0
 Nandurbar,2007 - 2008,"24,300.00","17,94,200.00",73.84,0,0,0,0,0,0
 Nandurbar,2008 - 2009,"11,000.00","8,10,900.00",73.72,0,0,0,0,0,0
 Nandurbar,2009 - 2010,"9,700.00","6,75,400.00",69.63,0,0,0,0,0,0
 Nandurbar,2010 - 2011,"10,200.00","7,38,500.00",72.4,0,0,0,0,0,0
 Nandurbar,2011 - 2012,"8,300.00","7,78,700.00",93.82,0,0,0,0,0,0
 Nandurbar,2012 - 2013,"10,800.00","7,94,000.00",73.52,0,0,0,0,0,0
 Nandurbar,2013 - 2014,"10,800.00","8,32,600.00",77.09,0,0,0,0,0,0
 Nandurbar,2014 - 2015,"8,000.00","6,33,800.00",79.23,0,0,0,0,0,0
 Nandurbar,2015 - 2016,"14,100.00","10,44,800.00",74.1,0,0,0,0,0,0
 Nandurbar,2016 - 2017,"10,952.00","8,72,300.00",79.65,0,0,0,0,0,0
 Nandurbar,2017 - 2018,"14,887.00","12,66,900.00",85.1,0,0,0,0,0,0
 Nandurbar,2018 - 2019,"15,477.00","13,54,857.00",87.54,0,0,0,0,0,0
 Nandurbar,2019 - 2020,"14,585.00","11,28,876.00",77.4,0,0,0,0,0,0
 Nandurbar,2020 - 2021,"17,671.00","13,18,193.19",74.6,0,0,0,0,0,0
 Nandurbar,2021 - 2022,"23,201.00","9,62,023.58",41.46,0,0,0,0,0,0
 Nandurbar,2022 - 2023,"24,042.00","20,56,071.84",85.52,0,0,0,0,0,0
Nashik,1999 - 2000,"23,400.00","19,63,800.00",83.92,15.666,34.651,24.388,11.663,3.095,3.542
Nashik,2000 - 2001,"25,100.00","22,84,500.00",91.02,16.048,35.589,24.862,10.418,2.354,3.453
Nashik,2001 - 2002,"23,600.00","18,46,900.00",78.26,16.111,34.745,24.682,11.518,2.994,3.383
Nashik,2002 - 2003,"23,300.00","16,53,000.00",70.94,15.955,35.619,25.098,11.11,2.752,3.599
Nashik,2003 - 2004,"20,400.00","11,59,400.00",56.83,15.988,34.447,24.72,12.383,3.978,3.511
Nashik,2004 - 2005,"12,100.00","6,72,900.00",55.61,16.216,34.442,24.727,11.581,3.118,3.43
Nashik,2005 - 2006,"14,300.00","7,29,500.00",51.01,15.568,33.939,24.131,11.951,4.501,3.499
Nashik,2006 - 2007,"28,500.00","19,59,900.00",68.77,16.569,33.494,24.499,12.558,4.718,3.302
Nashik,2007 - 2008,"50,200.00","43,06,300.00",85.78,16.452,34.052,24.523,12.055,3.742,3.287
Nashik,2008 - 2009,"38,300.00","26,74,400.00",69.83,15.434,34.269,24.483,11.674,3.324,3.294
Nashik,2009 - 2010,"31,100.00","22,68,100.00",72.93,16.479,34.976,25.178,12.102,3.292,3.38
Nashik,2010 - 2011,"25,700.00","19,89,200.00",77.4,16.732,33.495,24.669,13.179,4.364,3.162
Nashik,2011 - 2012,"24,600.00","18,61,200.00",75.66,16.18,34.06,24.486,11.909,3.28,3.308
Nashik,2012 - 2013,"24,600.00","18,63,900.00",75.77,15.249,34.539,24.508,11.687,3.305,3.559
Nashik,2013 - 2014,"21,000.00","17,86,500.00",85.07,15.796,33.27,23.989,12.829,4.694,3.494
Nashik,2014 - 2015,"16,800.00","13,84,200.00",82.39,15.633,34.84,24.599,12.211,3.192,3.561
Nashik,2015 - 2016,"19,000.00","15,31,200.00",80.59,15.813,35.021,24.818,12.259,3.604,3.325
Nashik,2016 - 2017,"11,216.00","9,66,200.00",86.14,16.088,34.884,24.584,11.668,3.841,3.356
Nashik,2017 - 2018,"11,865.00","9,88,600.00",83.32,15.912,34.583,24.685,11.934,3.403,3.227
Nashik,2018 - 2019,"15,345.00","14,61,304.00",95.23,16.409,35.478,25.171,11.083,2.822,3.412
Nashik,2019 - 2020,"13,644.00","10,94,464.00",80.22,15.826,33.773,24.276,12.705,4.646,3.551
Nashik,2020 - 2021,"14,366.00","16,23,785.20",113.03,15.299,33.239,24.085,13.656,4.28,3.036
Nashik,2021 - 2022,"20,923.00","16,03,003.29",76.61,16.601,33.657,24.682,13.092,3.768,3.197
Nashik,2022 - 2023,"30,965.00","28,36,084.35",91.59,15.54,33.336,24.051,12.835,4.984,3.256
 Osmanabad,1999 - 2000,"26,600.00","18,59,500.00",69.91,16.624,36.036,25.674,12.359,1.507,4.447
 Osmanabad,2000 - 2001,"25,700.00","18,53,300.00",72.11,16.449,34.754,25.288,12.754,1.93,4.148
 Osmanabad,2001 - 2002,"27,100.00","16,62,800.00",61.36,16.92,34.979,25.579,12.632,1.903,4.344
 Osmanabad,2002 - 2003,"24,600.00","12,77,000.00",51.91,17.385,36.386,26.048,12.755,1.458,4.416
 Osmanabad,2003 - 2004,"12,400.00","3,43,500.00",27.7,17.454,36.24,26.292,12.967,1.506,4.348
 Osmanabad,2004 - 2005,"4,200.00","2,24,600.00",53.48,16.778,35.124,25.603,12.539,1.19,4.433
 Osmanabad,2005 - 2006,"10,900.00","7,23,400.00",66.37,16.778,33.959,24.943,13.584,2.599,3.978
 Osmanabad,2006 - 2007,"39,600.00","31,20,700.00",78.81,16.952,34.668,25.109,13.355,1.863,4.317
 Osmanabad,2007 - 2008,"53,800.00","35,86,100.00",66.66,16.976,34.514,25.113,13.255,3.048,4.085
 Osmanabad,2008 - 2009,"35,700.00","23,54,500.00",65.95,16.429,34.45,25.166,13.345,2.212,4.091
 Osmanabad,2009 - 2010,"38,200.00","31,92,200.00",83.57,17.605,35.693,26.003,13.194,1.891,4.394
 Osmanabad,2010 - 2011,"43,200.00","31,75,200.00",73.5,17.105,34.434,25.755,13.876,2.354,4.087
 Osmanabad,2011 - 2012,"54,500.00","36,63,100.00",67.21,17.417,35.714,25.975,12.55,1.106,4.644
 Osmanabad,2012 - 2013,"52,200.00","22,33,500.00",42.79,16.748,36.087,26.113,12.28,1.419,4.533
 Osmanabad,2013 - 2014,"68,900.00","31,75,200.00",46.08,16.751,34.18,25.292,13.102,1.708,4.582
 Osmanabad,2014 - 2015,"39,800.00","15,92,200.00",40.01,16.983,35.258,25.655,13.053,1.795,4.38
 Osmanabad,2015 - 2016,"22,700.00","6,13,700.00",27.04,17.24,36.499,26.448,12.875,1.367,4.363
 Osmanabad,2016 - 2017,"12,000.00","4,27,900.00",35.66,17.179,35.542,25.562,12.454,1.55,4.16
 Osmanabad,2017 - 2018,"35,000.00","15,75,000.00",45,16.911,35.359,25.511,12.926,2.086,3.811
 Osmanabad,2018 - 2019,"57,200.00","28,39,246.00",49.64,16.96,36.284,26.264,11.796,0.924,4.421
 Osmanabad,2019 - 2020,"30,006.00","16,21,905.00",54.05,17.837,35.494,26.228,13.621,1.906,4.339
 Osmanabad,2020 - 2021,"60,000.00","46,27,647.19",77.13,17.556,33.476,25.319,14.4,2.92,3.961
 Osmanabad,2021 - 2022,"93,396.00","63,27,878.46",67.75,17.121,34.33,25.438,13.844,1.813,4.146
 Osmanabad,2022 - 2023,"74,275.00","40,47,244.75",54.49,16.691,34.537,25.433,13.919,2.318,3.924
 Parbhani,1999 - 2000,"12,300.00","10,96,000.00",89.11,15.954,34.86,24.767,12.445,1.63,3.799
 Parbhani,2000 - 2001,"12,900.00","8,49,600.00",65.86,16.114,34.482,25.072,12.692,2.696,3.549
 Parbhani,2001 - 2002,"12,100.00","10,71,300.00",88.54,16.519,34.759,25.105,12.881,2.359,3.731
 Parbhani,2002 - 2003,"15,800.00","9,02,000.00",57.09,17.036,35.64,25.702,12.792,2.243,3.739
 Parbhani,2003 - 2004,"13,400.00","8,54,500.00",63.77,16.64,35.027,25.507,13.469,2.527,3.774
 Parbhani,2004 - 2005,"8,900.00","4,96,600.00",55.8,16.231,35.122,25.298,12.836,1.932,3.749
 Parbhani,2005 - 2006,"11,000.00","7,40,000.00",67.27,15.922,33.746,24.63,13.602,3.521,3.71
 Parbhani,2006 - 2007,"20,900.00","17,58,300.00",84.13,16.415,33.788,24.603,13.67,2.978,3.591
 Parbhani,2007 - 2008,"18,900.00","14,45,800.00",76.5,16.538,34.289,24.877,13.414,2.793,3.568
 Parbhani,2008 - 2009,"12,300.00","9,39,400.00",76.37,15.734,34.273,24.791,13.464,3.232,3.462
 Parbhani,2009 - 2010,"11,000.00","8,56,600.00",77.87,17.152,35.605,25.853,13.215,2.429,3.675
 Parbhani,2010 - 2011,"15,500.00","14,15,200.00",91.3,16.837,33.553,25.261,14.294,3.418,3.461
 Parbhani,2011 - 2012,"17,200.00","11,66,200.00",67.8,16.758,34.422,24.97,13.042,2.03,3.757
 Parbhani,2012 - 2013,"17,000.00","12,12,400.00",71.32,15.794,35.109,25.365,12.656,2.289,3.773
 Parbhani,2013 - 2014,"35,900.00","25,49,700.00",71.02,16.053,32.899,24.622,13.796,3.191,3.819
 Parbhani,2014 - 2015,"26,600.00","15,77,200.00",59.29,16.319,35.506,25.477,13.009,2.01,3.76
 Parbhani,2015 - 2016,"28,500.00","7,63,600.00",26.79,16.777,36.301,26.355,12.865,1.702,3.639
 Parbhani,2016 - 2017,"9,000.00","5,78,614.00",64.29,16.592,35.185,25.286,12.856,2.169,3.712
 Parbhani,2017 - 2018,"25,000.00","13,75,000.00",55,16.6,35.739,25.588,12.955,2.243,3.438
 Parbhani,2018 - 2019,"45,700.00","19,19,400.00",42,16.85,35.854,25.778,12.073,1.589,3.734
 Parbhani,2019 - 2020,"15,759.00","10,32,727.00",65.53,16.406,34.679,25.541,13.821,2.744,3.715
 Parbhani,2020 - 2021,"31,500.00","23,17,556.61",73.57,16.849,33.599,24.961,14.751,3.5,3.428
 Parbhani,2021 - 2022,"50,898.00","43,45,889.15",85.38,16.531,33.469,24.885,14.365,3.217,3.357
 Parbhani,2022 - 2023,"47,058.00","42,35,220.00",90,15.817,34.105,24.628,14.065,3.321,3.411
 Pune,1999 - 2000,"47,600.00","47,77,500.00",100.37,14.946,33.108,23.37,10.948,1.552,4.037
 Pune,2000 - 2001,"48,700.00","45,58,300.00",93.6,15.411,33.476,23.656,10.402,1.698,3.835
 Pune,2001 - 2002,"48,700.00","41,61,000.00",85.44,15.525,33.121,23.71,11.103,1.767,3.99
 Pune,2002 - 2003,"53,500.00","46,90,000.00",87.66,15.563,34.566,24.255,10.672,1.55,3.961
 Pune,2003 - 2004,"39,600.00","27,56,000.00",69.6,15.977,34.212,24.57,11.148,1.375,3.977
 Pune,2004 - 2005,"28,200.00","23,61,900.00",83.76,15.706,32.885,23.742,11.216,1.966,3.909
 Pune,2005 - 2006,"53,800.00","50,36,100.00",93.61,15.05,32.684,23.216,11.728,2.816,3.968
 Pune,2006 - 2007,"78,200.00","68,72,600.00",87.88,15.767,31.944,23.402,12.198,2.787,3.837
 Pune,2007 - 2008,"1,04,200.00","1,01,57,700.00",97.48,15.622,32.876,23.621,11.806,2.165,3.765
 Pune,2008 - 2009,"85,600.00","83,32,800.00",97.35,14.846,32.796,23.449,11.549,2.02,3.784
 Pune,2009 - 2010,"95,600.00","91,12,100.00",95.31,15.943,33.229,24.132,11.837,2.238,3.875
 Pune,2010 - 2011,"1,11,500.00","1,10,83,100.00",99.4,15.985,32.168,23.786,12.985,2.663,3.648
 Pune,2011 - 2012,"1,29,900.00","1,31,57,600.00",101.29,15.534,32.179,23.449,11.544,1.912,3.984
 Pune,2012 - 2013,"1,37,700.00","1,38,88,400.00",100.86,14.697,33.583,23.881,10.938,1.505,4.04
 Pune,2013 - 2014,"1,43,900.00","1,69,63,500.00",117.88,15.56,32.543,23.612,12.104,2.248,4.032
 Pune,2014 - 2015,"1,27,800.00","1,38,33,900.00",108.25,15.185,33.73,23.815,11.975,1.964,4.02
 Pune,2015 - 2016,"1,18,400.00","1,22,85,400.00",103.76,15.529,34.038,24.169,11.539,1.759,3.81
 Pune,2016 - 2017,"95,903.00","90,70,900.00",94.58,15.31,33.394,23.548,11.166,2.118,3.826
 Pune,2017 - 2018,"1,13,140.00","1,32,70,600.00",117.29,15.182,32.989,23.644,11.503,2.284,3.689
 Pune,2018 - 2019,"1,41,730.00","1,32,33,330.00",93.37,15.515,33.281,23.967,10.464,1.129,3.931
 Pune,2019 - 2020,"1,10,264.00","1,13,85,547.00",103.26,15.755,33.154,23.997,12.223,2.081,4.008
 Pune,2020 - 2021,"1,17,830.00","1,33,59,894.69",113.38,15.06,31.53,23.354,13.506,3.384,3.471
 Pune,2021 - 2022,"1,55,265.00","1,71,38,495.27",110.38,16.082,31.847,23.718,13.086,2.427,3.582
 Pune,2022 - 2023,"1,57,570.00","1,68,59,990.00",107,14.967,32.293,23.241,12.483,2.716,3.679
 Ratnagiri,2016 - 2017,95,"9,600.00",101.05,22.917,30.872,26.56,16.221,8.376,4.185
 Ratnagiri,2017 - 2018,44,"2,600.00",59.09,23.253,31.399,26.878,16.726,6.211,4.074
 Ratnagiri,2022 - 2023,19,"1,523.80",80.2,22.838,30.765,26.593,16.908,7.414,3.965
 Sangli,1999 - 2000,"45,600.00","49,06,600.00",107.6,15.655,34.316,24.37,11.648,1.631,4.626
 Sangli,2000 - 2001,"45,200.00","43,44,800.00",96.12,15.956,34.119,24.391,11.734,1.893,4.366
 Sangli,2001 - 2002,"44,900.00","44,72,400.00",99.61,16.075,34.238,24.559,11.743,1.424,4.71
 Sangli,2002 - 2003,"47,400.00","42,06,000.00",88.73,16.924,35.377,25.151,11.753,1.326,4.589
 Sangli,2003 - 2004,"35,100.00","27,95,500.00",79.64,16.827,35.548,25.458,12.057,1.169,4.483
 Sangli,2004 - 2005,"31,600.00","26,51,500.00",83.91,16.115,34,24.608,11.669,1.495,4.629
 Sangli,2005 - 2006,"36,800.00","29,96,400.00",81.42,15.95,33.596,24.17,12.505,2.613,4.358
 Sangli,2006 - 2007,"53,400.00","49,73,000.00",93.13,16.195,33.26,24.136,12.559,2.27,4.669
 Sangli,2007 - 2008,"64,700.00","65,50,000.00",101.24,16.037,33.698,24.355,12.567,2.581,4.348
 Sangli,2008 - 2009,"55,400.00","50,37,100.00",90.92,15.705,33.745,24.265,12.416,2.047,4.454
 Sangli,2009 - 2010,"63,200.00","54,19,700.00",85.75,16.696,34.006,24.853,12.733,2.362,4.434
